inventory_id,part_num,color_id,quantity,is_spare
56,47996,0,2,f
56,48002,0,4,f
56,48005,0,1,f
56,4865a,0,4,f
56,6060,320,2,f
56,6091,320,4,f
56,6112,0,2,f
56,6126a,41,1,f
56,6134,71,2,f
56,6141,334,4,f
56,6141,57,1,t
56,6141,57,1,f
56,6141,15,1,t
56,6141,320,4,f
56,6141,334,1,t
56,6141,320,1,t
56,6141,15,4,f
56,6182,19,2,f
56,6231,0,2,f
56,6628,0,1,f
56,6636,0,3,f
56,x1558px1,14,3,f
58,10201,71,2,f
58,10247,71,2,f
58,10247,72,10,f
58,10928,72,2,f
58,11153,320,4,f
58,11153,71,8,f
58,11203,19,2,f
58,11211,19,2,f
58,11211,71,8,f
58,11212,71,6,f
58,11212,72,2,f
58,11214,72,4,f
58,11215,71,3,f
58,11290,71,4,f
58,11458,72,6,f
58,11477,71,21,f
58,11477,288,1,f
58,11477,72,4,f
58,11610,0,4,f
58,11833,71,2,f
58,12825,72,4,f
58,12939,71,2,f
58,13731,72,4,f
58,13731,320,2,f
58,15068,378,15,f
58,15068,0,6,f
58,15068,72,5,f
58,15207,71,2,f
58,15459,71,2,f
58,15573,71,2,f
58,16477,47,1,f
58,16497,1,1,f
58,19159,0,2,f
58,2357,320,6,f
58,23794,28,1,f
58,2412b,0,3,f
58,2412b,179,4,f
58,2412b,72,10,f
58,2412b,71,13,f
58,2419,72,1,f
58,2420,320,2,f
58,2420,71,6,f
58,2420,19,11,f
58,2431,71,2,f
58,2431,288,2,f
58,2445,0,4,f
58,2445,72,7,f
58,2450,71,4,f
58,2450,320,8,f
58,2456,2,2,f
58,2465,0,1,f
58,2540,72,3,f
58,2555,0,17,f
58,2639,72,4,f
58,2654,72,1,f
58,2654,19,5,f
58,2730,0,4,f
58,2730,71,8,f
58,2780,0,103,f
58,2780,0,7,t
58,2817,71,8,f
58,2825,4,2,f
58,3001,0,2,f
58,3001,72,12,f
58,3001,71,1,f
58,3001,19,5,f
58,3002,72,4,f
58,3002,0,2,f
58,3002,25,1,f
58,3003,272,1,f
58,3003,320,2,f
58,3003,72,6,f
58,3004,288,4,f
58,3004,320,11,f
58,3004,71,2,f
58,3005,71,4,f
58,3006,19,1,f
58,3007,71,2,f
58,3008,71,2,f
58,3009,71,1,f
58,3010,19,1,f
58,3010,72,2,f
58,3010,0,4,f
58,30165,0,2,f
58,3020,72,10,f
58,3020,320,8,f
58,3020,0,3,f
58,3021,71,9,f
58,3021,0,2,f
58,3021,19,32,f
58,3022,320,9,f
58,3022,15,6,f
58,3022,72,17,f
58,3023,71,12,f
58,3023,28,85,f
58,3023,0,8,f
58,3023,72,1,f
58,3023,320,4,f
58,30237b,71,2,f
58,3024,0,4,f
58,3024,320,2,t
58,3024,72,1,t
58,3024,320,8,f
58,3024,0,1,t
58,3024,71,4,f
58,3024,72,2,f
58,3024,1,6,f
58,3024,71,1,t
58,3024,1,2,t
58,3029,72,1,f
58,3029,71,1,f
58,3030,72,2,f
58,3030,71,1,f
58,3031,72,4,f
58,3031,2,3,f
58,3032,72,4,f
58,3034,19,2,f
58,3034,71,6,f
58,3034,0,1,f
58,3035,71,2,f
58,3035,72,1,f
58,3035,0,2,f
58,3036,0,1,f
58,30363,320,2,f
58,30363,0,1,f
58,30363,72,5,f
58,30374,71,2,f
58,30377,71,4,f
58,30377,71,2,t
58,30383,72,2,f
58,3039,320,6,f
58,3039,71,4,f
58,3039pr0014,0,1,f
58,3039pr0015,0,1,f
58,30408pr0007,15,1,f
58,3040b,71,11,f
58,3040b,28,1,f
58,3040b,320,12,f
58,3040b,288,8,f
58,30414,0,2,f
58,30414,71,12,f
58,30414,72,14,f
58,3046a,72,2,f
58,30503,0,4,f
58,30565,320,2,f
58,30565,72,4,f
58,30565,71,6,f
58,3062b,71,2,f
58,3068b,288,2,f
58,3068b,320,6,f
58,3068b,71,2,f
58,3068b,72,1,f
58,3069b,320,2,f
58,3069b,71,14,f
58,3069b,378,28,f
58,3069b,0,2,f
58,3069bpr0070,0,1,f
58,3070b,72,2,t
58,3070b,72,2,f
58,32000,0,1,f
58,32001,0,2,f
58,32009,0,2,f
58,32016,71,4,f
58,32018,0,2,f
58,32028,71,18,f
58,32054,4,16,f
58,32059,378,2,f
58,32064a,72,6,f
58,32073,71,2,f
58,32123b,14,2,t
58,32123b,14,10,f
58,32138,71,2,f
58,32138,0,4,f
58,32140,72,4,f
58,32140,0,2,f
58,32187,71,8,f
58,32278,0,8,f
58,32316,0,4,f
58,32523,0,2,f
58,32523,4,4,f
58,32524,72,2,f
58,32524,71,4,f
58,32526,0,2,f
58,32531,0,3,f
58,32532,71,3,f
58,32555,0,2,f
58,3298,72,1,f
58,3460,19,2,f
58,3622,71,12,f
58,3622,72,4,f
58,3623,19,8,f
58,3623,320,6,f
58,3623,71,9,f
58,3623,378,37,f
58,3626bpr0854,78,1,f
58,3626cpr1149,78,1,f
58,3626cpr1531,78,1,f
58,3626cpr1532,78,1,f
58,3660,72,2,f
58,3665,71,6,f
58,3666,288,2,f
58,3666,0,15,f
58,3666,71,15,f
58,3666,72,9,f
58,3678b,71,4,f
58,3700,0,12,f
58,3700,71,4,f
58,3701,1,2,f
58,3701,71,1,f
58,3702,71,7,f
58,3702,0,2,f
58,3703,71,2,f
58,3706,0,4,f
58,3708,0,1,f
58,3709,72,10,f
58,3709,0,2,f
58,3710,72,21,f
58,3710,288,4,f
58,3710,0,7,f
58,3710,320,4,f
58,3710,71,30,f
58,3713,71,6,f
58,3713,71,1,t
58,3738,0,2,f
58,3743,71,2,f
58,3749,19,2,f
58,3794b,72,6,f
58,3795,72,1,f
58,3795,14,2,f
58,3795,71,3,f
58,3795,0,6,f
58,3832,19,2,f
58,3832,70,3,f
58,3832,71,4,f
58,3894,72,4,f
58,3894,71,2,f
58,3895,72,2,f
58,3901,70,1,f
58,3937,0,2,f
58,3941,4,2,f
58,3960,41,2,f
58,4032a,72,1,f
58,4032a,1,3,f
58,40490,72,4,f
58,41539,72,1,f
58,4161,320,4,f
58,4162,0,4,f
58,41677,0,2,f
58,41747,72,2,f
58,41748,72,2,f
58,41749,320,1,f
58,41750,320,1,f
58,41769,320,2,f
58,41769,71,4,f
58,41770,320,2,f
58,41770,71,4,f
58,41862,71,1,f
58,42003,72,2,f
58,42023,72,4,f
58,42060,320,2,f
58,42061,320,2,f
58,4274,71,2,f
58,4274,71,1,t
58,4274,1,6,f
58,4274,1,2,t
58,4282,15,2,f
58,4286,378,2,f
58,4286,320,4,f
58,4286,71,6,f
58,4287,71,10,f
58,43093,1,17,f
58,43708,320,2,f
58,43713,71,1,f
58,43722,71,5,f
58,43723,71,5,f
58,43857,71,4,f
58,44294,71,3,f
58,44301a,72,2,f
58,44301a,0,1,f
58,44302a,71,3,f
58,44567a,72,1,f
58,44728,0,8,f
58,4477,72,2,f
58,4477,71,4,f
58,4510,71,2,f
58,4519,71,3,f
58,4590,72,2,f
58,4599b,0,8,f
58,4599b,0,1,t
58,4600,71,2,f
58,47397,0,1,f
58,47397,71,2,f
58,47398,0,1,f
58,47398,71,2,f
58,47458,0,4,f
58,47905,72,10,f
58,48336,71,7,f
58,48336,19,12,f
58,4869,71,1,f
58,4871,71,4,f
58,50950,288,18,f
58,50950,71,10,f
58,50990b,71,1,f
58,52107,71,12,f
58,54200,0,1,t
58,54200,288,8,f
58,54200,0,2,f
58,54200,288,1,t
58,54200,71,2,t
58,54200,71,3,f
58,54200,378,1,t
58,54200,378,1,f
58,54200,320,4,f
58,54200,320,2,t
58,54383,71,4,f
58,54384,71,4,f
58,58247,0,1,f
58,58846,320,2,f
58,59426,72,2,f
58,59443,72,12,f
58,59900,80,2,f
58,59900,0,2,f
58,59900,33,1,f
58,59900,71,4,f
58,6005,72,4,f
58,6005,288,4,f
58,60470a,0,12,f
58,60471,0,3,f
58,60474,72,2,f
58,60474,71,2,f
58,60477,320,18,f
58,60478,72,11,f
58,60479,71,2,f
58,60481,320,6,f
58,60483,72,2,f
58,60484,14,4,f
58,6091,0,8,f
58,6091,72,4,f
58,6091,71,2,f
58,6111,71,2,f
58,61190c,72,4,t
58,61252,71,2,f
58,6134,0,2,f
58,61409,0,4,f
58,6141,0,1,t
58,6141,179,5,t
58,6141,72,7,f
58,6141,0,4,f
58,6141,46,2,f
58,6141,179,18,f
58,6141,46,2,t
58,6141,47,1,t
58,6141,72,2,t
58,6141,47,12,f
58,6179,72,1,f
58,6232,71,2,f
58,62361,71,2,f
58,62462,71,4,f
58,62462,0,2,f
58,63586,72,1,f
58,63586,72,3,t
58,63864,71,11,f
58,63864,288,2,f
58,63864,320,8,f
58,63868,71,1,f
58,63965,0,8,f
58,64567,0,2,f
58,64567,0,2,t
58,64644,71,4,f
58,64799,71,2,f
58,64802,378,1,f
58,6541,72,6,f
58,6558,1,23,f
58,6587,28,8,f
58,6589,19,4,f
58,6589,19,2,t
58,6628,0,2,f
58,6628,0,1,t
58,6632,4,4,f
58,6636,71,3,f
58,73983,71,2,f
58,76766,0,1,f
58,85080,71,4,f
58,85984,72,6,f
58,86652,71,2,f
58,87079,378,2,f
58,87079,71,2,f
58,87083,72,3,f
58,87087,0,10,f
58,87559,320,2,f
58,87559,288,4,f
58,87561pr01,148,1,f
58,87580,71,1,f
58,87610pr0001a,378,1,f
58,87618,71,4,f
58,88293,72,2,f
58,88930,71,6,f
58,88930,288,6,f
58,90194,71,1,f
58,90498,0,1,f
58,91988,72,2,f
58,91988,0,2,f
58,92593,71,7,f
58,92593,72,1,f
58,92690,71,4,f
58,92738,0,1,f
58,92946,72,4,f
58,93274,72,4,f
58,93604,378,1,f
58,93606,0,4,f
58,95188,288,4,f
58,95188,320,6,f
58,95199,0,2,f
58,96874,25,1,t
58,970c00,1,1,f
58,970c00,70,1,f
58,970c00pr0719,15,1,f
58,970c00pr0746,379,1,f
58,973pr1620c01,15,1,f
58,973pr2767c01,15,1,f
58,973pr2809c01,71,1,f
58,973pr2810c01,1,1,f
58,98138,41,1,t
58,98138,47,12,f
58,98138,71,2,f
58,98138,179,2,f
58,98138,41,9,f
58,98138,71,1,t
58,98138,179,1,t
58,98138,47,1,t
58,99207,71,3,f
58,99780,0,6,f
58,99781,71,4,f
58,99784,71,2,f
60,32171pb004,0,1,f
60,32573,1,1,f
60,32576,1,2,f
60,32577,73,1,f
60,32578,73,1,f
60,32579,8,1,f
60,40507,73,1,f
61,2412b,0,2,f
61,2424,0,1,f
61,2431,8,2,f
61,2431,4,2,f
61,2432,0,4,f
61,2436,7,2,f
61,2453a,4,2,f
61,2454a,4,5,f
61,2486,7,5,f
61,2569,0,1,f
61,2584,0,2,f
61,2585,7,2,f
61,2780,0,1,t
61,2780,0,18,f
61,2926,7,4,f
61,2927,0,4,f
61,3001,0,2,f
61,3001,8,2,f
61,3001,4,10,f
61,3003,0,3,f
61,3004,7,1,f
61,3004,8,1,f
61,3004,0,4,f
61,3005,8,2,f
61,3008,4,1,f
61,3009,8,2,f
61,3010,4,4,f
61,3010,14,2,f
61,30134,0,4,f
61,30179,8,2,f
61,30194,8,1,f
61,3020,4,5,f
61,3020,7,1,f
61,3021,0,3,f
61,3022,14,2,f
61,3022,4,8,f
61,3022,7,2,f
61,30228,8,1,f
61,3023,46,2,f
61,3023,0,1,f
61,3023,4,1,f
61,30237a,14,2,f
61,3024,7,2,f
61,3024,0,4,f
61,30256,7,4,f
61,30258,0,8,f
61,3029,8,1,f
61,3031,8,2,f
61,3035,7,1,f
61,3035,8,1,f
61,3036,8,2,f
61,30388,7,1,f
61,3039,0,1,f
61,3040b,0,2,f
61,3068bpr0136,72,1,f
61,3069bp08,15,2,f
61,3069bpr0030,8,1,f
61,3070bp01,14,1,f
61,3070bp01,14,1,t
61,3176,7,2,f
61,3297p15,7,1,f
61,3460,0,4,f
61,3471,2,1,f
61,3624,320,1,f
61,3626bpb0173,14,1,f
61,3626bpr0126,14,1,f
61,3660,4,4,f
61,3665,4,6,f
61,3666,7,2,f
61,3705,0,2,f
61,3710,0,4,f
61,3710,8,1,f
61,3754,4,1,f
61,3794a,7,1,f
61,3795,0,4,f
61,3795,7,2,f
61,3821,14,1,f
61,3822,14,1,f
61,3823,40,1,f
61,3829c01,7,1,f
61,3832,4,1,f
61,3833,4,1,f
61,3836,6,1,f
61,3837,8,1,f
61,3857,2,1,f
61,3899,14,1,f
61,3937,14,4,f
61,3937,8,1,f
61,3962b,72,1,f
61,3963,0,1,f
61,4006,0,1,f
61,4070,14,2,f
61,4081b,7,3,f
61,4083,7,5,f
61,40996,46,1,f
61,41532,0,1,f
61,4162,8,12,f
61,41749,40,1,f
61,4175,0,1,f
61,41750,40,1,f
61,42022,0,2,f
61,4274,7,1,t
61,4274,7,2,f
61,44126,0,5,f
61,44302a,8,1,f
61,44336pr01,2,1,f
61,4477,8,1,f
61,4477,4,1,f
61,4515,8,4,f
61,4522,0,1,f
61,45677,14,1,f
61,46212,40,1,f
61,4872,40,3,f
61,6014b,7,4,f
61,6015,0,4,f
61,6106,7,2,f
61,6111,4,3,f
61,6134,0,5,f
61,6140,14,2,f
61,6141,36,1,t
61,6141,34,3,f
61,6141,46,4,f
61,6141,36,3,f
61,6141,34,1,t
61,6141,46,1,t
61,6536,7,2,f
61,6553,7,2,f
61,74746,8,3,f
61,75535,15,10,f
61,75535,4,8,f
61,76041c02,7,2,f
61,970c00,272,1,f
61,970c00,1,1,f
61,973pb0008c01,272,1,f
61,973pr1183c01,25,1,f
62,2412b,297,1,f
62,2540,0,2,f
62,2654,71,1,f
62,30028,0,2,f
62,3020,71,3,f
62,3023,19,1,f
62,3023,0,4,f
62,3068b,0,1,f
62,3460,0,4,f
62,3700,71,3,f
62,3710,19,2,f
62,3794b,0,2,f
62,42610,71,1,f
62,4286,0,1,f
62,43722,0,1,f
62,43723,0,1,f
62,44676,0,2,f
62,44728,72,2,f
62,4600,0,1,f
62,54200,40,2,f
62,54200,0,2,f
62,56890,0,2,f
62,6014b,71,2,f
62,6141,72,4,f
62,6157,71,1,f
62,6232,72,1,f
62,74967,71,2,f
62,85984,0,4,f
62,92593,0,1,f
62,93273,72,1,f
63,2357,0,2,f
63,2408p01,42,1,f
63,2412a,0,2,f
63,2412a,15,10,f
63,2418a,42,5,f
63,2431,0,4,f
63,2434,0,4,f
63,2443,0,1,f
63,2444,15,2,f
63,2446,0,2,f
63,2447,42,2,f
63,2450,0,2,f
63,2458,15,2,f
63,2458,0,2,f
63,2460,0,1,f
63,2465,0,2,f
63,2466,42,2,f
63,2516,15,2,f
63,2540,0,2,f
63,2555,0,2,f
63,2569,42,2,f
63,3001,0,2,f
63,3004,15,6,f
63,3004,0,4,f
63,3020,0,6,f
63,3021,0,2,f
63,3022,0,4,f
63,3022,15,4,f
63,3023,0,12,f
63,3023,15,6,f
63,3024,0,4,f
63,3024,15,2,f
63,3029,0,1,f
63,3036,0,1,f
63,3039,15,2,f
63,3039,0,4,f
63,3040b,0,4,f
63,3068b,0,2,f
63,3069b,0,1,f
63,3069bp06,15,2,f
63,3069bp68,15,2,f
63,3298,0,2,f
63,3460,0,3,f
63,3479,0,6,f
63,3623,15,2,f
63,3626apr0001,14,2,f
63,3641,0,8,f
63,3660,0,4,f
63,3666,0,4,f
63,3700,0,2,f
63,3709,0,1,f
63,3710,15,1,f
63,3710,0,3,f
63,3747a,15,2,f
63,3795,15,2,f
63,3838,0,2,f
63,3839b,0,8,f
63,3933,0,2,f
63,3934,0,2,f
63,3935,0,1,f
63,3936,0,1,f
63,3937,0,4,f
63,3956,0,2,f
63,4032a,0,2,f
63,4032a,15,2,f
63,4081b,0,2,f
63,4083,0,1,f
63,4162,0,2,f
63,4229,15,6,f
63,4275b,0,4,f
63,4275b,15,4,f
63,4276b,15,2,f
63,4276b,0,4,f
63,4285a,0,1,f
63,4476b,0,2,f
63,4477,0,3,f
63,4531,15,2,f
63,4591,15,2,f
63,4596,15,2,f
63,4600,0,4,f
63,4623,0,2,f
63,4624,15,8,f
63,4735,0,2,f
63,4859,0,2,f
63,4859,15,2,f
63,6019,0,2,f
63,6023,15,1,f
63,6141,42,2,f
63,6141,15,8,f
63,970x026,15,2,f
63,973p51c01,15,2,f
64,2335pr02,15,1,f
64,2412b,0,5,f
64,2431px13,4,1,f
64,2431px8,1,1,f
64,2446,1,1,f
64,2446,4,1,f
64,2447,41,2,f
64,3004,1,1,f
64,3004,14,1,f
64,3006,15,1,f
64,3010,15,2,f
64,3010a,0,2,f
64,3010apr014,0,2,f
64,3010apr015,1,2,f
64,3010px2,1,1,f
64,30180,7,1,f
64,30182pb01,15,1,f
64,30182pb02,0,1,f
64,3023,4,1,f
64,30278c01,15,1,f
64,30278c01,4,1,f
64,3037pb006,0,1,f
64,3039,4,1,f
64,3039pb020,0,1,f
64,3062b,34,1,f
64,3062b,36,1,f
64,3298,0,1,f
64,3626bp04,14,1,f
64,3626bp05,14,2,f
64,3823,41,2,f
64,3829c01,7,1,f
64,3829c01,0,1,f
64,3901,0,1,f
64,3941,15,1,f
64,3941pb01,15,1,f
64,4032a,4,1,f
64,4070,4,2,f
64,4286,4,2,f
64,4488,4,1,f
64,4589,7,6,f
64,4596,15,1,f
64,4599a,7,1,f
64,4600,0,2,f
64,4629c01,1,1,f
64,55295,8,1,f
64,55296,8,1,f
64,55297,8,1,f
64,55298,8,1,f
64,55299,8,1,f
64,55300,8,1,f
64,6014a,15,13,f
64,6015,0,13,f
64,6140,0,2,f
64,63965,15,1,f
64,71137,383,2,f
64,970c00,1,1,f
64,970c00,4,1,f
64,970c00,0,1,f
64,973pr1156c01,1,1,f
64,973px28c01,15,1,f
64,973px36c01,4,1,f
64,973px9c01,0,1,f
65,2432,8,1,f
65,2526,15,1,t
65,2526,15,1,f
65,2540,7,1,f
65,3004,14,1,f
65,30132,8,1,f
65,30132,8,1,t
65,30147,8,1,f
65,30155,7,4,f
65,30165,8,2,f
65,30170,8,1,t
65,30170,8,1,f
65,30171,7,1,f
65,3020,0,1,f
65,3020,8,1,f
65,3023,0,2,f
65,3029,4,1,f
65,3483,0,4,f
65,3626bpa7,14,1,f
65,3665,8,2,f
65,3666,4,2,f
65,3829c01,15,1,f
65,4070,0,4,f
65,4599a,7,4,f
65,4599a,7,1,t
65,4854,8,1,f
65,4865a,47,1,f
65,6091,4,4,f
65,6141,47,2,f
65,6141,47,2,t
65,6216,4,1,f
65,6249,7,2,f
65,970c00,7,1,f
65,973pa7c01,19,1,f
67,2336,25,1,f
67,2432,0,1,f
67,2555,1,1,f
67,30031,0,1,f
67,3022,1,1,f
67,3022,7,1,f
67,30287p01,2,1,f
67,3626bp7b,14,1,f
67,3710,0,1,f
67,3794a,0,1,f
67,6019,0,2,f
67,6117,7,2,f
67,6120,7,2,f
67,6141,42,1,t
67,6141,42,2,f
67,72544,9999,1,t
67,970x026,2,1,f
67,973p7bc01,2,1,f
68,2412b,14,1,f
68,2466,40,1,f
68,2540,72,4,f
68,2723,0,1,f
68,2780,0,4,f
68,2780,0,1,t
68,3001,72,1,f
68,3020,0,1,f
68,3022,15,2,f
68,3023,71,2,f
68,3038,0,2,f
68,30383,71,2,f
68,3039,0,2,f
68,3040b,15,2,f
68,30602,15,2,f
68,3068b,272,4,f
68,3068b,15,1,f
68,32013,72,2,f
68,32039,0,3,f
68,32062,4,1,f
68,32064b,72,1,f
68,32174,72,1,f
68,32199,0,1,f
68,32524,15,1,f
68,32529,0,2,f
68,3475b,14,4,f
68,3626bpr0445,14,1,f
68,3700,72,2,f
68,3701,15,1,f
68,3705,0,1,f
68,3706,0,1,f
68,3747b,15,1,f
68,3795,0,4,f
68,40244,0,1,f
68,4070,15,4,f
68,40902,71,2,f
68,41532,0,4,f
68,43093,1,4,f
68,44126,15,2,f
68,4519,71,4,f
68,4588,72,2,f
68,4589,182,2,f
68,4589,14,4,f
68,4598,19,1,f
68,47306,15,2,f
68,47432,72,2,f
68,47452,72,2,f
68,47455,0,6,f
68,47753,272,1,f
68,48170,72,2,f
68,48172,0,1,f
68,48336,15,1,f
68,4868b,15,2,f
68,4869,71,2,f
68,53981,73,1,f
68,53989,135,4,f
68,54200,46,2,f
68,54271,148,1,f
68,54821,42,2,f
68,57906,272,4,f
68,57912c01,14,1,f
68,58765,14,1,f
68,6019,15,2,f
68,6153b,272,2,f
68,6153b,15,2,f
68,62712,72,3,f
68,6558,0,3,f
68,6636,15,1,f
68,78c06,179,2,f
68,8103stk01,9999,1,t
68,970c00,272,1,f
68,973pr1304c01,272,1,f
70,3045,1,10,f
70,3046a,1,5,f
70,3048a,1,3,f
70,3049b,1,1,f
70,962,1,1,f
73,10247,71,2,f
73,11153,14,4,f
73,11153,4,4,f
73,11203,72,2,f
73,11211,4,5,f
73,11458,72,2,f
73,11610,19,2,f
73,12825,72,2,f
73,13349,70,1,f
73,13770,297,1,f
73,14682,71,2,f
73,14769,297,2,f
73,15207,70,2,f
73,15535,72,4,f
73,2340,15,2,f
73,2412b,36,3,f
73,2412b,297,6,f
73,2412b,15,4,f
73,2412b,0,2,f
73,2460,72,2,f
73,2476a,28,2,f
73,2489,70,2,f
73,2654,72,6,f
73,2817,71,2,f
73,2926,0,1,f
73,298c02,4,1,f
73,298c02,14,1,t
73,298c02,4,1,t
73,298c02,14,1,f
73,3003,14,2,f
73,3010,0,1,f
73,30132,72,2,f
73,30132,72,1,t
73,30136,28,11,f
73,3020,19,2,f
73,3020,71,1,f
73,3021,71,2,f
73,3021,0,8,f
73,3023,28,4,f
73,3023,36,1,f
73,30237b,71,1,f
73,3030,70,2,f
73,3031,0,6,f
73,3033,15,1,f
73,3034,4,1,f
73,3034,70,4,f
73,30386,0,2,f
73,30414,72,5,f
73,30553,72,4,f
73,30553,71,2,f
73,30554a,71,2,f
73,30565,70,2,f
73,30602,0,2,f
73,3062b,34,2,f
73,3062b,47,2,f
73,3062b,4,1,f
73,3062b,71,4,f
73,3062b,14,1,t
73,3062b,14,1,f
73,3062b,4,1,t
73,3068b,15,1,f
73,3069bpr0101,71,2,f
73,3070bpr0007,71,2,f
73,3070bpr0007,71,1,t
73,3176,72,4,f
73,32016,70,4,f
73,32062,4,10,f
73,32064b,72,10,f
73,32072,0,2,f
73,32123b,14,1,t
73,32123b,14,1,f
73,32316,72,1,f
73,32530,72,1,f
73,3460,14,1,f
73,3623,70,1,f
73,3623,15,2,f
73,3626cpr0892,14,1,f
73,3626cpr1350,14,1,f
73,3626cpr1352,14,1,f
73,3626cpr1353,14,1,f
73,3660,0,2,f
73,3666,15,5,f
73,3678bpr0042,1,1,f
73,37,72,2,f
73,3700,0,4,f
73,3705,0,2,f
73,3710,19,4,f
73,3710,0,4,f
73,3710,72,4,f
73,3747b,72,1,f
73,3749,19,2,f
73,3794b,72,3,f
73,3795,72,1,f
73,3899,4,1,f
73,3899,14,1,f
73,3937,0,1,f
73,3937,71,1,f
73,3938,0,1,f
73,3940b,70,4,f
73,4032a,70,3,f
73,4032a,308,4,f
73,4032a,4,4,f
73,4070,15,2,f
73,40902,0,2,f
73,41532,0,8,f
73,41769,70,5,f
73,41770,70,5,f
73,4274,1,1,t
73,4274,1,4,f
73,4282,72,1,f
73,43722,28,1,f
73,43723,28,1,f
73,43898,70,1,f
73,4449,0,1,f
73,4460b,70,1,f
73,44728,71,1,f
73,4519,71,2,f
73,4528,0,2,f
73,4599b,4,2,t
73,4599b,14,1,f
73,4599b,4,1,f
73,4599b,14,2,t
73,4624,71,2,f
73,4738a,70,2,f
73,4739a,70,2,f
73,47456,70,1,f
73,48336,297,2,f
73,4865b,70,2,f
73,4871,70,6,f
73,53451,179,1,t
73,53451,179,8,f
73,55982,0,4,f
73,58176,36,1,f
73,59426,72,1,f
73,59895,0,2,f
73,59900,36,2,f
73,59900,72,5,f
73,60470a,4,2,f
73,60470a,0,2,f
73,60475a,15,4,f
73,60478,14,4,f
73,60583a,0,1,f
73,60800b,2,3,f
73,6081,15,3,f
73,60897,72,6,f
73,60897,71,2,f
73,6091,15,8,f
73,61072,179,3,f
73,61184,71,3,f
73,61252,0,2,f
73,6134,71,1,f
73,61409,0,1,f
73,61409,72,5,f
73,6141,4,4,f
73,6141,27,1,t
73,6141,179,2,t
73,6141,27,2,f
73,6141,179,6,f
73,6141,70,1,t
73,6141,297,6,f
73,6141,297,2,t
73,6141,4,1,t
73,6141,70,2,f
73,6180,0,2,f
73,6231,0,4,f
73,6233,70,1,f
73,62361,70,1,f
73,62711,308,1,f
73,63868,72,2,f
73,64644,308,4,f
73,64728,4,2,f
73,64951,70,1,f
73,6564,15,1,f
73,6565,15,1,f
73,6636,28,2,f
73,75c03,70,1,f
73,75c03,70,1,t
73,84943,148,2,f
73,85974,84,1,f
73,85984,72,2,f
73,87079,4,1,f
73,87083,72,1,f
73,87087,4,2,f
73,87407,71,1,f
73,87552,70,6,f
73,87580,28,1,f
73,88704,70,2,f
73,88930,308,1,f
73,92280,71,2,f
73,92593,72,1,f
73,92842,0,1,f
73,92946,72,2,f
73,93219pr0008,4,1,f
73,93274,72,1,f
73,94925,71,3,f
73,95228,34,2,f
73,95228,47,2,f
73,95674,70,1,f
73,970c00,272,1,f
73,970c00,308,1,f
73,970c00pr0616,308,1,f
73,973pr0040c01,1,1,f
73,973pr0050c01,70,1,f
73,973pr0060c01,272,1,f
73,973pr0070c01,326,1,f
73,98138,36,1,t
73,98138,36,2,f
73,99780,72,4,f
73,99781,71,4,f
74,2412b,0,2,f
74,2420,1,2,f
74,2431,73,1,f
74,2444,72,4,f
74,2445,72,3,f
74,3004,19,4,f
74,3005,72,2,f
74,3020,73,3,f
74,3020,1,4,f
74,3022,0,2,f
74,3022,19,2,f
74,3023,15,8,f
74,3023,36,2,f
74,3023,19,4,f
74,3024,1,1,t
74,3024,15,1,t
74,3024,1,4,f
74,3024,15,4,f
74,3034,15,1,f
74,3034,1,3,f
74,3036,15,1,f
74,30663,0,1,f
74,3068b,1,2,f
74,3068b,72,2,f
74,3069b,14,2,f
74,3069b,1,4,f
74,3460,1,2,f
74,3665,1,4,f
74,3666,72,3,f
74,3666,15,4,f
74,3673,71,1,t
74,3673,71,4,f
74,3710,14,3,f
74,3795,0,4,f
74,4081b,71,2,f
74,4085c,1,4,f
74,41669,47,2,f
74,43093,1,2,f
74,43722,1,1,f
74,43723,1,1,f
74,44728,15,2,f
74,48336,0,2,f
74,48729b,71,1,f
74,48729b,71,1,t
74,50950,15,2,f
74,54200,73,1,t
74,54200,73,2,f
74,54200,1,1,t
74,54200,182,2,f
74,54200,1,4,f
74,54200,182,1,t
74,56902,71,4,f
74,58181,47,1,f
74,60478,71,1,f
74,6091,19,4,f
74,61254,0,4,f
74,61409,72,2,f
74,6141,182,1,t
74,6141,71,1,t
74,6141,71,2,f
74,6141,182,2,f
74,6141,47,2,f
74,6141,47,1,t
74,61678,73,2,f
74,61678,1,2,f
74,63864,15,4,f
74,6541,1,2,f
74,6636,1,1,f
74,93274,4,1,f
76,2339,15,8,f
76,2357,15,12,f
76,2412b,71,60,f
76,2419,15,12,f
76,2420,19,36,f
76,2420,15,72,f
76,2431,70,16,f
76,2431,15,64,f
76,2436,15,8,f
76,2450,15,32,f
76,2453a,15,8,f
76,2454a,71,4,f
76,2456,71,13,f
76,2577,0,4,f
76,2730,15,28,f
76,2730,71,2,f
76,2780,0,52,f
76,2780,0,1,t
76,2877,15,240,f
76,3001,1,12,f
76,3001,15,8,f
76,3002,4,16,f
76,3002,15,8,f
76,3003,15,8,f
76,3003,14,69,f
76,30033,15,1,f
76,3004,19,102,f
76,3004,15,69,f
76,30044,15,48,f
76,3005,15,216,f
76,3006,15,5,f
76,3008,1,18,f
76,3009,15,22,f
76,3010,15,61,f
76,3020,70,4,f
76,3020,15,33,f
76,3021,15,32,f
76,3021,19,16,f
76,3021,14,4,f
